,Headline,Sentiment
1682,Dame Deborah James documentary leaves viewers 'sobbing' - Daily Mail,-0.111111111
1683,Love Island's Gemma Owen breaks silence on Michael Owen in ITV show bombshell moment - Liverpool Echo,0.071428571
1684,Lampard adds Tottenham defender to 'shortlist' as he looks to bolster Everton defence - Football365,0.2
1685,UK trade performance falls to worst level on record in first quarter - Financial Times,-0.363636364
1686,Shameless arrogance of Logan Mwangi's 14-year-old stepbrother murderer - Daily Mail,-0.444444444
1687,NASA to reveal deepest image ever taken of Universe - Hurriyet Daily News,0.0
1688,Atiku battles to avert PDP’s collapse Wike’s loyalists threaten defection - Punch Newspapers,-0.909090909
1689,Soldiers 10 policemen others killed in gunmen attacks The Nation Newspaper - The Nation Newspaper ,-0.4
1690,World Health Organization warns of war famine pestilence and death - WSWS,-0.888888889
1691,Arsenal given £34.4m answer to Raphinha alternative amid Edu’s ongoing transfer search - Football.London,0.0
1692,Equilibrium/Sustainability — Wildfires and mass extinction events | The Paradise News - The Paradise News,0.666666667
1693,How Okorocha Uzodinma’s fight is tearing APC NWC apart - Vanguard,-0.5
1694,Toolz reacts as Funke Akindele husband split - Daily Post Nigeria,0.0
1695,Lagos Speaker INEC lament poor PVC collection voter apathy - P.M. News,-0.454545455
1696,Nigeria Portugal to sign 10 MoUs on investment travel others - Daily Post Nigeria,0.0
1697,OSUN 2022: APC is afraid not ready for credible poll – Adeleke - Vanguard,-0.222222222
1698,Hajj: 10000 remaining Nigerian pilgrims to be airlifted before Monday - NAHCON The Nation Newspaper - The Nation Newspaper ,0.0
1699,Government update on the Clinical Research Vision: More needed to go beyond recovery? - Cancer Research UK News,0.0
1700,Kopu shooting murder trial: Adrian Phillips found guilty by jury - New Zealand Herald,-0.5
1701,The story behind new All Black Leicester Fainga'anuku's name - Stuff,0.0
1702,Feeling worse than you did the first time you had Covid? Reinfections could be more severe for some - Economic Times,-0.444444444
1703,Dolphin corpse beheaded after washing up at south Auckland beach - Stuff,-0.125
1704,Week in Politics: Luxon moves National out of a political danger zone - RNZ,0.222222222
1705,Stuff to Watch Podcast: The hidden Kiwi comedy gem on TVNZ+ - Stuff,0.444444444
1706,Sydney influencer accused of child sex abuse of 14-year-old boy - 1News,-0.555555556
1707,Covid-19 update: Eight further deaths 6984 new cases in community - RNZ,-0.222222222
1708,Auckland family left gagging after sewage floods property for a fourth time - Stuff,-0.2
1709,Lea Tahuhu gets White Ferns reprieve for 2022 Commonwealth Games in Birmingham - Stuff,0.0
1710,More Kiwis ditch the five day 40-hour work week as 'anti-work' sentiment spreads - Stuff,0.0
1711,Liam Dann: EU trade deal huge win just don't expect short-term gain - New Zealand Herald,0.2
1712,New industry report suggests property market crash speculation unfounded - RNZ,-0.4
1713,Hells Angels leader Sonny Barger dies of cancer aged 83 - Newshub,-0.888888889
1714,Woman's body found inside vehicle in Manukau Harbour - 1News,0.0
1715,Orcas are ripping great white sharks apart in South Africa - and it's transforming an ocean ecosystem - Stuff,0.25
1716,New DFA chief named - pna.gov.ph,0.0
1717,'I will miss him so much': Quackity Ludwig and more pay tribute as Minecraft star Technoblade dies following cancer battle - Sportskeeda,-0.466666667
1718,First Family to stay in Bahay Pangarap Imelda to stay in her own residence - CNN Philippines,0.0
1719,OCTA Research: Positivity rates up in Metro Manila ten other places - Philstar.com,0.222222222
1720,Huawei Mate Xs 2 hands-on: The sleekest foldable - Rappler,0.0
1721,FALSE: PH attained food sufficiency only under Ferdinand Marcos - Rappler,-0.25
1722,World Bank creates fund to better prevent respond to pandemics - ABS-CBN News,0.1
1723,Hong Kong marks 25th handover anniversary: Live updates - CNN,0.222222222
1724,NBA free agent tracker: Latest news rumors and buzz as free agency opens - USA TODAY,0.153846154
1725,In Ilocos hometown cheers for Bongbong Marcos - INQUIRER.net,0.333333333
1726,Dengue cases in Western Visayas Bangsamoro triple - INQUIRER.net,0.0
1727,2022 Candidates Tournament | Nepomniachtchi unstoppable: Standings and clashes for the 12th round - Bolavip,0.0
1728,Hillary Clinton int'l groups show support for Rappler amid shutdown order - Rappler,0.181818182
1729,Apple Japan bumps iPhone 13 lineup pricing amidst inflation of yen against the dollar - GSMArena.com news - GSMArena.com,0.0
1730,Not lovin' it? Orders left uncollected as delivery riders allegedly boycott McDonald's at Elias Mall - AsiaOne,0.153846154
1731,K-drama stars Kim Go-eun and Wi Ha-joon spotted in Singapore to film new series - Channel NewsAsia,0.0
1732,Nurse sexually assaulted 14-year-old boy after getting him drunk - The Independent,-0.5
1733,How long have pandas been eating bamboo? At least 6 million years study suggests - South China Morning Post,-0.076923077
1734,Julian Ward can help Liverpool strike gold with youngster who channelled 'prime Gareth Bale' - Liverpool.com,0.25
1735,Crayfish scallop from Song Fish Dealer recalled by SFA - CNA,0.0
1736,Rising Interest Rates and Returns for Singapore Savings Bonds (SSB) - Is It Still Worth Investing In? - The Independent,0.454545455
1737,China's Xi says Hong Kong is moving 'from chaos to governance' - CNBC,-0.222222222
1738,UCLA and USC to join Big Ten conference shaking up the college sports landscape - CNN,0.181818182
1739,Texas Board of Education Gets Proposal to Call Slavery 'Involuntary Relocation' - The Daily Beast,-0.272727273
1740,Jalen Brunson To Sign Four-Year Contract With Knicks - hoopsrumors.com,0.0
1741,Where could Kevin Durant be dealt after requesting trade from Nets? Six potential landing spots - USA TODAY,0.0
1742,One Dead and 22 Have Been Hospitalized in Listeria Outbreak Tied to Florida - The New York Times,-0.7
1743,Bret Michaels hospitalized cancels Poison show in Nashville - Page Six,-0.555555556
1744,Brian Austin Green and Sharna Burgess Welcome Baby Boy –– See His First Cute Pic! - Yahoo Entertainment,0.428571429
1745,Columbia Won’t Participate in the Next U.S. News Rankings - The New York Times,0.2
1746,Woman is gored by a bison at Yellowstone the second incident reported this week park officials say - CNN,0.0
1747,Governor Newsom Signs Budget Putting Money Back in Californians' Pockets and Investing in State's Future | California Governor - Office of Governor Gavin Newsom,0.055555556
1748,Japan leads losses in Asia markets; private survey shows China's factory activity expanded - CNBC,0.076923077
1749,On Snake Island Ukraine defiance leads to Russian withdrawal - The Washington Post,-0.111111111
1750,The FCC authorizes SpaceX's Starlink system to be used on vehicles in motion - The Verge,0.333333333
1751,China Hits Back at New Zealand's Ardern After NATO Comments - Bloomberg,0.111111111
1752,American Airlines offers pilots nearly 17% raises in new contract proposal - CNBC,0.0
1753,Friday NRL LIVE: Edrick Lee scores five tries in record-breaking night against Titans; Victor Radley back in action for Roosters - Wide World of Sports,0.3
1754,Study evaluates if adults with obesity and a history of SARS-CoV-2 infection demonstrate poorer T cell immunity - News-Medical.Net,-0.307692308
1755,Woman dies and boy critically injured in South Australian crash - 9News,-1.0
1756,Free licences and cheaper licence renewal on offer in Victoria as VicRoads becomes partly privatised - 9News,0.083333333
1757,Queensland bans more single-use plastics signals end to disposable coffee cups - 9News,-0.2
1758,The Loop: Cervical screening changes explained Airbnb extends party ban YouTuber Technoblade's family posts farewell video - ABC News,-0.058823529
1759,Netflix crashes after Stranger Things release - news.com.au,-0.333333333
1760,NSW rail dispute costing up to $45m a day as it veers towards all-out strike - Sydney Morning Herald,-0.230769231
1761,SA Liberal Labor politicians to attend pro-life event ahead of state abortion laws taking effect - ABC News,0.066666667
1762,Australian spinners rip through Sri Lanka to wrap up first Test inside three days - The Guardian,0.0
1763,How the ABC bid farewell to ‘famously unflappable’ 7.30 host Leigh Sales - The Guardian,0.0
1764,NSW Treasurer was 'surprised' John Barilaro got US trade job but was assured right process was followed - ABC News,0.428571429
1765,China Daily editorial slams Anthony Albanese over Ukraine war comments hinting at Taiwan - ABC News,-0.307692308
1766,Uncle Jack Charles asked to prove Aboriginality to receive Stolen Generations reparations - ABC News,0.0
1767,AEMO's renewable energy roadmap ignores community stalemate expert says - ABC News,-0.090909091
1768,Garmin launches Forerunner 955 Solar and Forerunner 255 smartwatch series in India - Times of India,0.1
1769,Arm Immortalis-G715: its first GPU with hardware-based ray tracing - TweakTown,0.0
1770,ASX Tech Stocks: NASA aims for the moon and Future First sells the farm - Stockhead,0.0
1771,Another supermoon rises this month with July's 'Buck Moon' - Space.com,0.142857143
1772,'Permanent bone loss': Calgary study finds astronauts suffer on return to Earth - Barrie 360,-0.454545455
1773,Saturn’s Moon Enceladus - Worldatlas.com,0.0
1774,Instagram test turns all video posts into Reels - Engadget,0.0
1775,Canada Day 2022: Your guide to what's open and closed in the Halifax area - CBC.ca,0.0
1776,YouTube launches new tool to combat comment spam account imitators - Business Standard,-0.181818182
1777,‘This … sucks and you don’t want it’: One of L.A. County’s monkeypox patients opens up about his ordeal - KTLA Los Angeles,-0.153846154
1778,Lions still unbeaten after beating Redblacks - TSN,-0.2
1779,Officer was 'choked' four people arrested in 'interaction' at the National War Memorial: Ottawa police - Ottawa Citizen,-0.461538462
1780,Russia's war in Ukraine: Live updates - CNN,0.0
1781,Three officers involved in Saanich bank shooting still remain in hospital investigation continues - CHEK News,-0.25
1782,Ford says 'unfair' Ontario postal-code insurance policies will end | CTV News - CTV News Toronto,-0.142857143
1783,Inflation as seen through the PCE price index remains at elevated levels - Kitco NEWS,0.0
1784,Convoy organizer Lich to spend at least 5 more nights in custody - CTV News,0.0
1785,Report: Nuggets sign Jokic to largest contract in NBA history - Sportsnet.ca,0.0
1786,Stranger Things Characters Ranking By Sadness Of Death - BuzzFeed,-0.571428571
1787,Mixed feelings expressed over Canada Day celebrations by Indigenous community | CTV News - CTV News Calgary,0.307692308
1788,Boris Johnson news - live: Chris Pincher could lose whip today over 'groping' claims - The Independent,-0.083333333
1789,Minecraft YouTuber Technoblade dies from cancer as his dad posts message he'd prepared for followers - Sky News,-0.25
1790,Zara Aleena: Man in court accused of murdering 35-year-old - BBC,-0.5
1791,'No missed opportunities' to prevent death of three-year-old Kemarni Watson Darby review finds - Sky News,0.230769231
1792,Wordle 377 July 1 daily HINTS: Can't solve today's Wordle? Three CLUES to help with answer - Express,0.230769231
1793,England v India: fifth Test day one – live! - The Guardian,0.222222222
1794,Tottenham confirm Richarlison signing in £60m deal with Everton - The Guardian,0.0
1795,Stranger Things season 4 part 2 episodes might not be fully complete despite being released on Netflix - The Independent,0.0
1796,Bulb boss Hayden Wood to step down from collapsed energy firm - The Guardian,-0.2
1797,Watch: Fabrizio Romano outlines full details of Barcelona's Raphinha bid - Planet Football,0.0
1798,Live news updates: Russian missile strikes on Odesa kill at least 18 people Ukraine says - Financial Times,-0.142857143
1799,Adele drums up excitement for her Hyde Park concerts as she belts out a song in rehearsal snaps - Daily Mail,0.230769231
1800,'An old strain of English magic had returned': stars on why they fell in love with Kate Bush - The Guardian,0.166666667
1801,Wimbledon 2022 order of play: Day 5 schedule and seeds - The Telegraph,0.285714286
1802,Rafael Nadal came close to retiring just weeks before Wimbledon - 'I don't fear that day' - Express,0.181818182
1803,A look inside the 'Disneyland' prison Ghislaine Maxwell hopes to spend her 20-year sentence in - The Independent,-0.181818182
1804,Jan 6 hearings – live: Adam Kinzinger hails 'true patriot' Cassidy Hutchinson as Trump calls testimony 'crazy' - The Independent,0.266666667
1805,Russian missile strikes on Odesa residential area kill at least 18 says Ukraine - The Guardian,-0.363636364
1806,First picture of late NHS nurse who 'nearly killed' pedestrian on the way to Good Hope Hospital - Birmingham Live,0.153846154
